"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes"
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","79",,,"B0B3RSDSZ3","B0B3RSDSZ3","5",,"Love the watch...good for middle class people who can't afford beautiful smart watch..thank u so much ...5 star watch","RHVE886L5VC9Q","https://m.media-amazon.com/images/I/71AZ5AQshcL.jpg",,,,,,,"Smart watch review","https://www.amazon.in/customer-reviews/RHVE886L5VC9Q",,,,"amzn1.account.AET2NK3N2JWTC7O2QDDNWG756R3A","https://www.amazon.in/gp/profile/amzn1.account.AET2NK3N2JWTC7O2QDDNWG756R3A",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","80",,,"B0B3RSDSZ3","B0B3RSDSZ3","5",,"I like the watch the quality of watch ise very good and adorable and price worthy 😊 i am soo much statisy with the product display was very nice its shows the clear picture and fits in my hand correctly the Bluetooth connectivity is aslo good the features of this watch is awesome call quality is the best the sound is very clear the functionality of the watch is awesome and superb the Bluetooth connection is aslo soo good i am soo much statisy with this watch 😊😊😊","R1RASVWLKFZP4H","https://m.media-amazon.com/images/I/61poh6V8eIL.jpg","https://m.media-amazon.com/images/I/71VbE6EUZeL.jpg",,,,,,"Quality is very nice","https://www.amazon.in/customer-reviews/R1RASVWLKFZP4H",,,,"amzn1.account.AFMHKG2EDROURLSSTIDRE2LJQHSQ","https://www.amazon.in/gp/profile/amzn1.account.AFMHKG2EDROURLSSTIDRE2LJQHSQ",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","81",,,"B0B3RSDSZ3","B0B3RSDSZ3","5",,"The product is really good with very good quality belt and all.... And very nice features available","R3P4TP6YB6VA54","https://m.media-amazon.com/images/I/71dHS4oe1rL.jpg","https://m.media-amazon.com/images/I/71mBWsF3y4L.jpg","https://m.media-amazon.com/images/I/61To-EqZX6L.jpg",,,,,"Must buy product","https://www.amazon.in/customer-reviews/R3P4TP6YB6VA54",,,,"amzn1.account.AFLD7IBIC25A2WLXHEMPXQSBLGBA","https://www.amazon.in/gp/profile/amzn1.account.AFLD7IBIC25A2WLXHEMPXQSBLGBA",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","82",,,"B0B3RSDSZ3","B0B3RSDSZ3","5",,"I'm absolutely loving my new smartwatch! The sleek design and lightweight feel make it perfect for daily wear. The touchscreen display is responsive and easy to navigate.","RMBN1V85BBX59","https://m.media-amazon.com/images/I/51E2cDRLwSL.jpg",,,,,,,"I'm absolutely loving this product","https://www.amazon.in/customer-reviews/RMBN1V85BBX59",,,,"amzn1.account.AGEMR4GM6X6OUVS2U7YQFROR4PPA","https://www.amazon.in/gp/profile/amzn1.account.AGEMR4GM6X6OUVS2U7YQFROR4PPA",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","83",,,"B0B3RSDSZ3","B0B3RSDSZ3","5",,"Good looking and good battery backup very smooth operating watch..","R22RIOWC9Q2PW4","https://m.media-amazon.com/images/I/61Irh9moKGL.jpg",,,,,,,"The best watch","https://www.amazon.in/customer-reviews/R22RIOWC9Q2PW4",,,,"amzn1.account.AHHS2GOM7QOQHBBDA4545TD7XPBQ","https://www.amazon.in/gp/profile/amzn1.account.AHHS2GOM7QOQHBBDA4545TD7XPBQ",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","84",,,"B0B3RSDSZ3","B0B3RSDSZ3","4",,"Quality of strip not good also extra strip not received which ibsaw in Promo Video of fire boltt","RIZYLDPRK2LZO","https://m.media-amazon.com/images/I/717f3JVz0uL.jpg",,,,,,,"Quality of product not good","https://www.amazon.in/customer-reviews/RIZYLDPRK2LZO",,,,"amzn1.account.AFJGB6YISXLZHV5TZLCZG756RT2Q","https://www.amazon.in/gp/profile/amzn1.account.AFJGB6YISXLZHV5TZLCZG756RT2Q",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","85",,,"B0B3RSDSZ3","B0B3RSDSZ3","5",,"The Fire Bolt Phoenix Ultra is a game-changer! Its sleek design, seamless performance, and impressive battery life make it a must-have smartwatch. It's the perfect blend of style, tech, and affordability. The display is crisp, the interface is intuitive, and the fitness tracking is spot on.","R2HTC05ORW1FLH","https://m.media-amazon.com/images/I/81aWeo9Qq9L.jpg","https://m.media-amazon.com/images/I/71Zgt7nW9JL.jpg",,,,,,"Fire Bolt Phoenix Ultra smartwatch has exceeded my expectations in every way.","https://www.amazon.in/customer-reviews/R2HTC05ORW1FLH",,,,"amzn1.account.AHWXYCMBIKSXLTUHSSRYT6U2DAJQ","https://www.amazon.in/gp/profile/amzn1.account.AHWXYCMBIKSXLTUHSSRYT6U2DAJQ",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","86",,,"B0B3RSDSZ3","B0B3RSDSZ3","4",,"The Fire-Boltt Phoenix Pro is a fantastic smartwatch that offers amazing features at an affordable price. The display is bright and clear, and the fitness tracking options are precise, especially for workouts and heart rate monitoring. It syncs seamlessly with my phone, giving me notifications instantly. Battery life is impressive, lasting several days on a single charge. Highly recommended for anyone looking for quality and value.","R165ZCXBLEIC5H","https://m.media-amazon.com/images/I/71bBDnQ6+xL.jpg",,,,,,,"Good Smartwatch with Great Features and Value!","https://www.amazon.in/customer-reviews/R165ZCXBLEIC5H",,,,"amzn1.account.AGSWT5F7JASEI77ZNK2PIQOUPFTA","https://www.amazon.in/gp/profile/amzn1.account.AGSWT5F7JASEI77ZNK2PIQOUPFTA",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","87",,,"B0B3RSDSZ3","B0B3RSDSZ3","5",,"It is really good and stylish","R2W61U519WA0XB","https://m.media-amazon.com/images/I/61lJiANiurL.jpg",,,,,,,"Stylish","https://www.amazon.in/customer-reviews/R2W61U519WA0XB",,,,"amzn1.account.AHXTSCSLZDHEDFOAZC6C2MVP644A","https://www.amazon.in/gp/profile/amzn1.account.AHXTSCSLZDHEDFOAZC6C2MVP644A",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","88",,,"B0B3RSDSZ3","B0B3RSDSZ3","4",,"The Fire-Boltt Phoenix Pro BSW 100 is a feature-packed smartwatch that offers excellent value for its price. Here are some of its key strengths and weaknesses The Phoenix Pro is priced very competitively, making it an excellent option for those on a budget.This smartwatch comes with a wide range of features, including heart rate monitoring, blood oxygen level tracking, GPS, and support for multiple sports modes. The Phoenix Pro has a battery life of up to 7 days on a single charge, making it convenient for daily use.The watch has a sleek and lightweight design, making it comfortable to wear for extended periods. The 1.28-inch touchscreen display is bright and responsive, making it easy to navigate through the watch. the Fire-Boltt Phoenix Pro BSW 100 is an excellent choice for those looking for a budget-friendly smartwatch with a range of features. While it may not have all the bells and whistles of more expensive models, it offers great value for its price","R3BE0Q0XYLF99O","https://m.media-amazon.com/images/I/61Mxk+YCS9L.jpg",,,,,,,"Best watch for this ratw","https://www.amazon.in/customer-reviews/R3BE0Q0XYLF99O",,,,"amzn1.account.AHOZ4PIAP4AEESLSG4YVMDP45OXQ","https://www.amazon.in/gp/profile/amzn1.account.AHOZ4PIAP4AEESLSG4YVMDP45OXQ",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","89",,,"B0B3RSDSZ3","B0B3RSDSZ3","5",,"Good display and battery backup. Good build quality. It's value for money product.","R1DEZWZBT9DMDP","https://m.media-amazon.com/images/I/51gpPeBjHVL.jpg",,,,,,,"Value for money product.","https://www.amazon.in/customer-reviews/R1DEZWZBT9DMDP",,,,"amzn1.account.AFP2RDCOEJC264MACTWKZL4ALM3Q","https://www.amazon.in/gp/profile/amzn1.account.AFP2RDCOEJC264MACTWKZL4ALM3Q",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","90",,,"B0B3RSDSZ3","B0B3RSDSZ3","4",,"Worth it","REJHFP0H02CEJ","https://m.media-amazon.com/images/I/61LfJNEQxBL.jpg",,,,,,,"Nice product","https://www.amazon.in/customer-reviews/REJHFP0H02CEJ",,,,"amzn1.account.AFL5RPMH2SSOCIFDRMQW7224WENQ","https://www.amazon.in/gp/profile/amzn1.account.AFL5RPMH2SSOCIFDRMQW7224WENQ",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","91",,,"B0B3RSDSZ3","B0B3RSDSZ3","3",,"It's good","R2C0ENXK0LGCQJ","https://m.media-amazon.com/images/I/61Lha8dg4JL.jpg",,,,,,,"It's good","https://www.amazon.in/customer-reviews/R2C0ENXK0LGCQJ",,,,"amzn1.account.AEOZSC4NIZII3AMGKXZEELDELV3Q","https://www.amazon.in/gp/profile/amzn1.account.AEOZSC4NIZII3AMGKXZEELDELV3Q",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","92",,,"B0B3RSDSZ3","B0B3RSDSZ3","5",," ","R33L6Y68I5UH4Y","https://m.media-amazon.com/images/I/61tEjn3p-HL.jpg",,,,,,,"V.good","https://www.amazon.in/customer-reviews/R33L6Y68I5UH4Y",,,,"amzn1.account.AGOQ3EFCOFMHWXKFQWOYFTOT7HPA","https://www.amazon.in/gp/profile/amzn1.account.AGOQ3EFCOFMHWXKFQWOYFTOT7HPA",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","93",,,"B0B3RSDSZ3","B0B3RSDSZ3","5",,"I really appreciate the product. It's charging ability is so good . Display quality is amazing, it's functionality and features are so impressive, the watch is so smart to wear. I like it's colour and model designs","R2Q94J7SKEO19","https://m.media-amazon.com/images/I/61wKHehg-bL.jpg",,,,,,,"I highly recommend the product","https://www.amazon.in/customer-reviews/R2Q94J7SKEO19",,,,"amzn1.account.AFSHGAS6ETOQOUBCOU6NQ5LPDKZQ","https://www.amazon.in/gp/profile/amzn1.account.AFSHGAS6ETOQOUBCOU6NQ5LPDKZQ",,"B0B3RSDSZ3",
,,,,,"https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3/ref=sr_1_3_sspa?crid=3MWYPPD87F4MS&dib=eyJ2IjoiMSJ9.vGOzM8tTOZnkYz_iyDEbzd0orHZjvZqpUiMBI7oQLaxjPYAf-xlFJJMaFwksvnP9SSsyGbml8E1CQMjJDngnbTuhLEKZhX1xhIO-jZoTyYOjGarIPMHEG1RYZjVGxoPozU5BrrrLOC8MY9GJEQ7omucK54UkBIF7QAJOyROalg1zNko9As9mCo4q-4IhnYdBEDffyONL_ng6UerugYhe87thnOBMK7jmKY_5TFAqueeecMdVfd82o5WzQUxhKF83t7g_NEHW39p5SoOlSaqIK1Qnq83cbrlOJAllevBdLEA.fnEVY--zkSnZI4p_XxWmJyUKjHTV--VZSuVCFM5Btpk&dib_tag=se&keywords=watch&qid=1743693952&sprefix=watch%2Caps%2C239&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1",,"true","94",,,"B0B3RSDSZ3","B0B3RSDSZ3","5",," ","RPN1A9Y703NYG","https://m.media-amazon.com/images/I/61hseWiJzQL.jpg",,,,,,,"Watch Mast hai","https://www.amazon.in/customer-reviews/RPN1A9Y703NYG",,,,"amzn1.account.AFOECOA66M6CYZU2GQJT3RU6P5XA","https://www.amazon.in/gp/profile/amzn1.account.AFOECOA66M6CYZU2GQJT3RU6P5XA",,"B0B3RSDSZ3",
